player,card_kind,card_name,flavor_name,set_code,collector_number,uuid,rarity,published_image,picture_url,sha256,dimensions
Will,official,Into the Flood Maw,,WLX,213,5ab96848-d33c-53a5-ab78-404eb3120d0b,special,images/WLX/213-ce9296544216.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/213-ce9296544216.jpg,ce92965442167654ae6050bb4b12687047c193d4e35fa13d0421bbe1e47b5486,2976x4152
Will,official,Izzet Signet,,WLX,214,b71b65c1-60a8-5f77-a763-6b92f59e3c20,special,images/WLX/214-d4dfc491adff.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/214-d4dfc491adff.jpg,d4dfc491adff75b52420207fab6aabf98274ddff734442a475a05003e6ecace7,2976x4152
Will,official,Jeska's Will,,WLX,215,45920af1-de57-5363-9a22-d5cb3fda3261,special,images/WLX/215-dd5515657db6.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/215-dd5515657db6.jpg,dd5515657db6ff50bcbfa79c19bdaf5a2f286cb25748efcf172f90fc4abd3c5c,2976x4152
Will,official,"Karlach, Fury of Avernus",,WLX,216,da1dec22-36e2-5033-a6b3-b40f166bf1d6,special,images/WLX/216-ef6abececfdf.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/216-ef6abececfdf.jpg,ef6abececfdf916e32cca196a02f9f9c370958abed487d2e35c56691195bf047,2976x4152
Will,official,Keen Duelist,,WLX,217,5f914c3c-9021-5208-8f1c-fc1d6b33dd4a,special,images/WLX/217-5e87ee5497aa.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/217-5e87ee5497aa.jpg,5e87ee5497aad9c312bea2fd21800a781e7ff15b0aeafa95f22fede9ee5f6dda,2976x4152
Will,official,Lightning Greaves,,WLX,218,4fe1b34d-680c-568f-9ee0-9959874359d4,special,images/WLX/218-4ebb9963620f.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/218-4ebb9963620f.jpg,4ebb9963620f84506bf3f8da0e93a8a338b8ac290aaa1235a97ec039ecc98e73,2976x4152
Will,official,Maelstrom Colossus,,WLX,219,10941233-81e0-5860-ab30-6d89ac348fa1,special,images/WLX/219-a9901b1b2c96.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/219-a9901b1b2c96.jpg,a9901b1b2c96c31af3beab0928f01f9449fbce86a277a4e4c88f7116103283e2,2976x4152
Will,official,Mana Geyser,,WLX,220,d7fe8d3b-178e-54d1-9b51-20036b7328ed,special,images/WLX/220-6cf02d5630d8.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/220-6cf02d5630d8.jpg,6cf02d5630d8fecec625e7fe50470b886acdc188567aafafc6196c22874cfa20,2976x4152
Will,official,Molten Primordial,,WLX,221,f437a91e-f6bf-5495-90dd-bdea61394f44,special,images/WLX/221-70060b7ac59f.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/221-70060b7ac59f.jpg,70060b7ac59f6bc84528f8848db77ac74ed0ced412614447f54f883e8d869060,2976x4152
Will,official,"Muddle, the Ever-Changing",,WLX,222,d457e2e0-9623-56f3-b62b-d1ede6a3c180,special,images/WLX/222-9794d6a175e3.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/222-9794d6a175e3.jpg,9794d6a175e3d5b03794138ac672e199d4d35130bcad9a0b8262911bd7c090c3,2976x4152
Will,official,Myojin of Roaring Blades,,WLX,223,d5dc7972-d1ef-5c3a-af5c-d2c1b531c117,special,images/WLX/223-d591a7c1bf18.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/223-d591a7c1bf18.jpg,d591a7c1bf18733dd53e933aeee27f588f29505d4c5a8524a2da644f7d12874a,2976x4152
Will,official,N'Yami-Class Mother Ship,,WLX,224,ec72f622-69d1-5b15-a866-1c231dfd8f61,special,images/WLX/224-cc84542157c1.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/224-cc84542157c1.jpg,cc84542157c18a89687cc875651215e96f907f6bc1692f690dfc7a2647a52d6b,2976x4152
Will,official,Nautiloid Ship,,WLX,225,096e7ac1-3912-51fc-acf4-bc6a67bf5c51,special,images/WLX/225-573c2aceacdf.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/225-573c2aceacdf.jpg,573c2aceacdfeaa002428bf7cb7ac12c3b51f0732d678a18920fbd23afd83642,2976x4152
Will,official,Nulldrifter,,WLX,226,1dafe2e1-5aff-5195-b466-f75dbba76067,special,images/WLX/226-28ca5f1e6c3a.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/226-28ca5f1e6c3a.jpg,28ca5f1e6c3a1334663043694a3b5d7eb692491f7381ce85adf4b2de5fc7eb0f,2976x4152
Will,official,Octopus Form,,WLX,227,c7469da1-c66c-57ba-a54d-04aa2fac9c56,special,images/WLX/227-9e3e0f6c2118.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/227-9e3e0f6c2118.jpg,9e3e0f6c21188046f0d8e18cf98f03676aaff1f89f9f6fcca553688f2cb18f2e,2976x4152
Will,official,Opt,,WLX,228,da45780b-c7e5-5f93-a329-276a068ac8d4,special,images/WLX/228-512b74d63892.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/228-512b74d63892.jpg,512b74d638926b053d80d7e74a48438619ab8694bd3455b98439eb0322a1f0c8,2976x4152
Will,official,Parapet Thrasher,,WLX,229,cfce1f10-c0df-50e8-9cbb-4fa59cf824d0,special,images/WLX/229-2282174f78dc.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/229-2282174f78dc.jpg,2282174f78dc1a2c4ef93a465349451b5fb944add3e340e6ffc072da07b07b44,2976x4152
Will,official,Phyrexian Dreadnought,,WLX,230,abf3c085-8eb3-53ae-903f-3b375bd694ff,special,images/WLX/230-9ab0177c3171.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/230-9ab0177c3171.jpg,9ab0177c31711661ab236f3622e3a164fdf9c872da7a7c282426476d5c5224a6,2976x4152
Will,official,Portal to Phyrexia,,WLX,231,047c73cb-0420-5f8f-a221-11d7f039b4e0,special,images/WLX/231-e27077832945.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/231-e27077832945.jpg,e27077832945fe58d6e73300032a6c50ebb0d6b6c46e46ee5e2421e8dd0706f6,2976x4152
Will,official,Professional Face-Breaker,,WLX,232,99ac9a60-cd31-58ad-8279-57bce4fc7453,special,images/WLX/232-bf5757cabea7.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/232-bf5757cabea7.jpg,bf5757cabea78eee400c21668d0b838edbe6bf382b7241441741d8d673a6ee22,2976x4152
Will,official,"Purphoros, God of the Forge",,WLX,233,37a2995c-5543-50c5-ae61-c7d862b4401d,special,images/WLX/233-a398965ad1fc.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/233-a398965ad1fc.jpg,a398965ad1fcd1fcadf8962118b361b05ca9f190d2d42bf31c687088f04d403b,2976x4152
Will,official,Pym Particles,,WLX,234,2542a890-bbc1-59e8-9426-6ce17ee33a8e,special,images/WLX/234-824c66ca379b.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/234-824c66ca379b.jpg,824c66ca379b04ac07e9e93ff9548727b81126acc6d4e4dfecd85a3209c9bf2f,2976x4152
Will,official,"Ragavan, Nimble Pilferer",,WLX,235,f8ec99b1-3191-52ad-a64c-6e37e148b670,special,images/WLX/235-fcd66eddada6.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/235-fcd66eddada6.jpg,fcd66eddada6a0c78fd425f280314fba478e0f872e4f7c3703b09f3000e54f27,2976x4152
Will,official,"Raggadragga, Goreguts Boss",,WLX,236,c3bf3ff0-6aa8-583c-8e38-6a34d9b074b3,special,images/WLX/236-58ad7fe96b4b.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/236-58ad7fe96b4b.jpg,58ad7fe96b4b7be111e2528ebd7d5beb3a8141d6aaf1f746046d5bc75cf12bce,2976x4152
Will,official_double_faced,Invasion of Shandalar,,WLX,237,c4f884ba-3bca-58e0-b3b5-5dd441ca3a53,special,images/WLX/237-front-715ab746dafd.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/237-front-715ab746dafd.jpg,715ab746dafdd56d7c850cd9771ba619d34ed714986015687691c1af58d34198,2976x4152
Will,official_double_faced,Leyline Surge,,WLX,237,c4f884ba-3bca-58e0-b3b5-5dd441ca3a53,special,images/WLX/237-back-99a1382d3b24.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/237-back-99a1382d3b24.jpg,99a1382d3b241ac43f611cde932766597cf8c9a79a0387827eb95938f9db1ae4,2976x4152
Will,official,"Aeve, Progenitor Ooze",,WLX,238,d3bc3f98-d8f7-56a6-bf45-d882edf2bbc6,special,images/WLX/238-dd8df070d225.png,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/238-dd8df070d225.png,dd8df070d22572b325e116fc3622117c6a1cef23fb3eeb937c6f70e5aff774d5,2976x4152
Will,official,"Aeve, Progenitor Ooze",,WLX,239,db55dda1-a74a-5fab-bf34-4d88cda7cb74,special,images/WLX/239-07595e1ec5b4.png,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/239-07595e1ec5b4.png,07595e1ec5b4fac4597edced04a79e66caa1310f5188ab7b678fa663544d398c,2976x4152
Will,official,Fear of Missing Out,,WLX,240,7aaa0896-8c27-5623-8777-171ed5534432,special,images/WLX/240-0f966dbc5225.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/240-0f966dbc5225.jpg,0f966dbc5225cea076c7489a97468674352ac80e30c75454f49f8bea3f8e32d7,2976x4152
Will,official,Garruk's Uprising,,WLX,241,93672442-59ac-5bb0-ab28-2eb833029809,special,images/WLX/241-6dc56998b18f.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/241-6dc56998b18f.jpg,6dc56998b18f31579eb4469376f401da109efb38b52fc8184059cfca70c081b5,2976x4152
Will,official,Rain of Riches,,WLX,242,b1c12aff-9452-5682-af71-87e151427950,special,images/WLX/242-4fe53f3e8a9f.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/242-4fe53f3e8a9f.jpg,4fe53f3e8a9f32d69b9e0787b9829f47ae502793101eff4d3050fa53e80c4509,2976x4152
Will,official,Rapid Hybridization,,WLX,243,7392b792-1498-50a9-baa2-4cac84303ef5,special,images/WLX/243-cd37f9843171.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/243-cd37f9843171.jpg,cd37f9843171892f90174b8b2f3adee3ad8b4d9ab54727bba6b4fb98b13ad5bd,2976x4152
Will,official,"Razaketh, the Foulblooded",,WLX,244,121a94a5-79f4-5bc0-a530-ab7d0c258a32,special,images/WLX/244-8a3a5ea0e223.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/244-8a3a5ea0e223.jpg,8a3a5ea0e223bb77a7bb3244e2ff75526c51f8e65fd7306fd5064185962f819e,2976x4152
Will,official,Reaver Titan,,WLX,245,de7cf2b8-9f8d-590f-aaaf-d4c55b523ebc,special,images/WLX/245-cc0662d19aba.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/245-cc0662d19aba.jpg,cc0662d19aba0d774e1bc53d0d5a32b99cd0308a269534a63584c1ea220b95e5,2976x4152
Will,official,Redoubled Stormsinger,,WLX,246,9e206689-4c35-5ce7-83fc-7450507e385c,special,images/WLX/246-7c0e8396d177.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/246-7c0e8396d177.jpg,7c0e8396d177c9051c93d3ab94db103feccc91e806a2511b46b15da166d58daa,2976x4152
Will,official,Reflections of Littjara,,WLX,247,172ed51b-e5e1-538b-b86e-d7ca45b3962e,special,images/WLX/247-82f6cd78e265.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/247-82f6cd78e265.jpg,82f6cd78e265c7071adec3ebd84997771c05a668f37b69e8d953083a5e23a7d4,2976x4152
Will,official,Rhythm of the Wild,,WLX,248,7428db01-957c-5dd9-9282-590c074519cc,special,images/WLX/248-2552b2660f65.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/248-2552b2660f65.jpg,2552b2660f655613bee00ce7fc935c5aa49ab4d73d0d7ec18b366f313766f58a,2976x4152
Will,official,"Rionya, Fire Dancer",,WLX,249,0ab42e46-7f5c-528d-a779-c2031dec8877,special,images/WLX/249-dd3a9ce16d70.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/249-dd3a9ce16d70.jpg,dd3a9ce16d70e7328511b39ca5fafe0f4c8f3b3fb2c9b60e62f6d9538c8205ae,2976x4152
Will,official,Sanctum Weaver,,WLX,250,60e5b9cd-5301-59d6-9a18-a43d35ede3d2,special,images/WLX/250-fb540de4d7f1.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/250-fb540de4d7f1.jpg,fb540de4d7f1b5f0cf1e43b821850bcef3b5fc0aa7b4ff7e398672736a21b617,2976x4152
Will,official,Sarkhan's Unsealing,,WLX,251,b3ccda5f-f764-56fe-ab6f-be00d4dbf64f,special,images/WLX/251-2a64d19e9030.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/251-2a64d19e9030.jpg,2a64d19e9030aa3c82af3ae5b7afc173bdf47dd9e732ef26202eaa9b0a86ddd0,2976x4152
Will,official,Sceptre of Eternal Glory,,WLX,252,179bc874-ab62-503b-864c-8c851e57afe7,special,images/WLX/252-0057518757aa.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/252-0057518757aa.jpg,0057518757aaec41f95c48e3af9147323728e02cc18e7a0f86b00c996dc306b0,2976x4152
Will,official,Shadow Rift,,WLX,253,37ae67f5-1ab1-5f77-94fc-4d9acc81d6d1,special,images/WLX/253-dba26aa30032.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/253-dba26aa30032.jpg,dba26aa30032d69d470e7cf728cf0554d6af6ed84163d89517ce941922172603,2976x4152
Will,official,"Shadowheart, Dark Justiciar",,WLX,254,ccb9606a-7a71-513e-b50c-5815facd1c1a,special,images/WLX/254-8f017129d6a7.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/254-8f017129d6a7.jpg,8f017129d6a7b3d20e59c788e24230648587dc9fbf3c59346b26c9389ed71eb0,2976x4152
Will,official,Shore Up,,WLX,255,b0685e56-bc3f-5e0f-a8ed-85e8605a1f06,special,images/WLX/255-b90b3f2a9dcf.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/255-b90b3f2a9dcf.jpg,b90b3f2a9dcf1ea42f336222cb6bdd3f754cb9b3c6ce0d2b044824399ba44201,2976x4152
Will,official,Skitterbeam Battalion,,WLX,256,693868ec-824d-5559-b17a-1ff7bd536e75,special,images/WLX/256-04c1bc83b8d3.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/256-04c1bc83b8d3.jpg,04c1bc83b8d32b7fd38e6b2ab1d514ad774699b93426f09af102b8ca2aa3a64b,2976x4152
Will,official,Slime Against Humanity,,WLX,257,1ef5f0c7-e8ae-5fd3-a922-959ad867383a,special,images/WLX/257-5c2777cafa3f.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/257-5c2777cafa3f.jpg,5c2777cafa3ff8444c99ba5a54f57d1e48b9d402eb9e5d02d3bd3971d3bfece0,2976x4152
Will,official,Snap,,WLX,258,52376103-976e-55f4-bb67-2fab9ee2e1ec,special,images/WLX/258-1947919d29bb.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/258-1947919d29bb.jpg,1947919d29bb6f24258e81aa7c67bdb4b08d98c04cae6b7b3868cd3d9d5af6d6,2976x4152
Will,official,Sneak Attack,,WLX,259,270fb1ab-2c1a-5b46-b50a-bba14a0662e8,special,images/WLX/259-8541cb37364b.png,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/259-8541cb37364b.png,8541cb37364b262e540821185e5a26e86c0c5190088202aebdee1d3aa616fdf1,2976x4152
Will,official,Soraya the Falconer,,WLX,260,660ff02c-19bc-54e1-9fdc-8169d9407885,special,images/WLX/260-4dd535864269.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/260-4dd535864269.jpg,4dd535864269b8ac9ac3451ed58a21a89f1f7810a14b22e8003928348f225d3e,2976x4152
Will,official,Spectacular Showdown,,WLX,261,dfdfe919-e839-5154-8ab4-0afbc59bf2b9,special,images/WLX/261-dec2d3644e98.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/261-dec2d3644e98.jpg,dec2d3644e9807c1801430d825e4812627535431ec51c7bac1045f8d92533dfe,2976x4152
Will,official,Spider Manifestation,,WLX,262,4a70816c-80c9-5036-8ff7-a927748dce86,special,images/WLX/262-b33b5d7e21ad.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/262-b33b5d7e21ad.jpg,b33b5d7e21adb0490b660599635b618c91f510f71d44128239d63e9a88b40bd5,2976x4152
Will,official,Sundial of the Infinite,,WLX,263,2cdd805c-37e0-5b4f-808a-95e97024858d,special,images/WLX/263-e2aed443e634.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/263-e2aed443e634.jpg,e2aed443e634a906b9241ca5945b89208d4cc29c6a9a720d0ab951b3f35e988f,2976x4152
Will,official,Swan Song,,WLX,264,8818ee56-6223-510b-9920-5c7ed76cad27,special,images/WLX/264-1fb0aaf02039.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/264-1fb0aaf02039.jpg,1fb0aaf0203905d2c38ac5b8d02a2399aa840a89eca1231ba62c89d217b0c05a,2976x4152
Will,official,Talisman of Impulse,,WLX,265,cdb36380-3f10-5c4f-b47a-78945130122d,special,images/WLX/265-ba79a5d3724b.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/265-ba79a5d3724b.jpg,ba79a5d3724b627804d4862ed37c00c7d95e0feb8084f2af37eaebd134a951df,2976x4152
Will,official,Tamiyo's Safekeeping,,WLX,266,c6927fa8-4d0c-54e0-a276-c994b57813b5,special,images/WLX/266-c2e1818021f5.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/266-c2e1818021f5.jpg,c2e1818021f57f0d4d1179511a8fd08b56636db6ad5e48fbcad76e06a270ffa0,2976x4152
Will,official,"Tannuk, Steadfast Second",,WLX,267,15e04be8-7caf-503c-8a67-8bd2d0a83bb2,special,images/WLX/267-73144f79e526.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/267-73144f79e526.jpg,73144f79e5266a25c7a9362cb55a064c6e588b07f15b20b45d990286b74aca55,2976x4152
Will,official,Terminal Velocity,,WLX,268,903be25a-f8cd-507d-aa35-f967b3d50ee9,special,images/WLX/268-dcdd57a2b068.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/268-dcdd57a2b068.jpg,dcdd57a2b0683303464b9d3953dc8a9e7b34dee2d40e2ce200f5840b80255772,2976x4152
Will,official,Terror of the Peaks,,WLX,269,b839ea6f-af67-5fe6-828c-42161a9ea4d6,special,images/WLX/269-20860c1d1fe6.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/269-20860c1d1fe6.jpg,20860c1d1fe6d1e0991334cd7c83637e97e7809d6dae6c13a09d0c5cdbc00a58,2976x4152
Will,official,The One Ring,,WLX,270,30b0eae4-1249-5166-abf3-579245b2ea73,special,images/WLX/270-9cf3687b1f91.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/270-9cf3687b1f91.jpg,9cf3687b1f9159bc8989170e1026f200aa8cbd5f5eefe20d45c8c94f128749b2,2976x4152
Will,official,The Soul Stone,,WLX,271,9edb083f-635c-5519-b56f-e8e5f710981a,special,images/WLX/271-a8e7b5595765.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/271-a8e7b5595765.jpg,a8e7b55957656587d158d88c1da3ab37948671c94775b545747258770a510014,2976x4152
Will,official,The Ten Rings,,WLX,272,e7142bb0-1191-5cb4-afd5-0e7a54cfe45b,special,images/WLX/272-0438db812e6e.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/272-0438db812e6e.jpg,0438db812e6e7e99793ef49fdcf1f2b93c87b31b95dd499c2113f1288749e9ef,2976x4152
Will,official,The Ten Rings,,WLX,273,fbde1da4-956b-5c44-a054-c695bb38036a,special,images/WLX/273-9b3c70fa7922.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/273-9b3c70fa7922.jpg,9b3c70fa792261f664313712745dab450b4fc51ea49a1557e85fba898bd18dee,2976x4152
Will,official,Thickest in the Thicket,,WLX,274,5f08ac73-4c7f-580e-8e31-e4e480e1c11c,special,images/WLX/274-de07cb19b2a2.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/274-de07cb19b2a2.jpg,de07cb19b2a22bc9103193638d014a4b0ccd85856abad9bbeda8de33771daec0,2976x4152
Will,official,Throne of Eldraine,,WLX,275,d1bf1267-8df2-58fd-867e-cc84268f1c2c,special,images/WLX/275-1ca48da7ff67.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/275-1ca48da7ff67.jpg,1ca48da7ff6750a5927c7a23007ef046932ec62ec72546279c0823f4ecc76c87,2976x4152
Will,official,Thunderclap Drake,,WLX,276,2fbc74a8-27e2-5381-927f-89ba25877793,special,images/WLX/276-ed26ed01aa5f.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/276-ed26ed01aa5f.jpg,ed26ed01aa5fb89dfcaef613da5e259553f9f4110e301c17858ba5d5b36a47ff,2976x4152
